id,gender,masterCategory,subCategory,year,usage,productDisplayName,filename,articleType,baseColour,season,price,click_count,user_type,purchase_prob,purchase_pred,inventory,inventory_weight,promotion_score
39640,Men,Footwear,Shoes,2012.0,Casual,Lotto Men Black Shoes,39640.jpg,Casual Shoes,Black,Fall,41.0,2,fashionista,0.16376892,0,85,0.8585858585858586,0.1406096787878788
48489,Women,Apparel,Topwear,2012.0,Casual,French Connection Women Peach Top,48489.jpg,Tops,Grey,Summer,44.0,3,color_lover,0.16356261,0,85,0.8585858585858586,0.14043254393939394
49288,Men,Accessories,Socks,2016.0,Casual,Arrow Men Pack of 5 Socks,49288.jpg,Socks,Black,Summer,29.0,3,budget,0.29536694,0,47,0.47474747474747475,0.1402247088888889
49914,Men,Accessories,Watches,2016.0,Casual,Q&Q Men Black Analog Watch,49914.jpg,Watches,Black,Winter,42.0,0,fashionista,0.2705397,0,51,0.5151515151515151,0.13936893636363637
28383,Men,Accessories,Eyewear,2016.0,Casual,Idee Men Black Sunglasses,28383.jpg,Sunglasses,Black,Winter,54.0,3,fashionista,0.19947463,0,69,0.696969696969697,0.13902777242424244
18753,Women,Apparel,Topwear,2011.0,Casual,Arrow Woman Megan Blue Top,18753.jpg,Tops,Grey,Summer,99.0,4,budget,0.7646328,1,18,0.18181818181818182,0.13902414545454547
23241,Women,Apparel,Topwear,2011.0,Ethnic,Aneri Women Juhi Blue Kurti,23241.jpg,Kurtas,Multi,Summer,65.0,3,color_lover,0.26384416,0,52,0.5252525252525253,0.13858481131313133
22664,Unisex,Accessories,Bags,2015.0,Casual,Wildcraft Unisex Red & Black Backpack,22664.jpg,Backpacks,Black,Summer,41.0,2,color_lover,0.21704005,0,63,0.6363636363636364,0.13811639545454546
51399,Men,Apparel,Topwear,2012.0,Casual,Myntra Men Blue Check Shirt,51399.jpg,Shirts,Blue,Summer,85.0,3,color_lover,0.14375152,0,95,0.9595959595959596,0.13794337777777776
35318,Women,Accessories,Jewellery,2016.0,Ethnic,Fabindia Women Anusuya Silver Earrings,35318.jpg,Earrings,Silver,Summer,26.0,1,color_lover,0.15776989,0,86,0.8686868686868687,0.13705263171717172
19994,Men,Apparel,Topwear,2011.0,Casual,United Colors of Benetton Men Solid Black TShirt,19994.jpg,Tshirts,Black,Summer,65.0,4,budget,0.23230487,0,58,0.5858585858585859,0.13609780262626262
7119,Unisex,Accessories,Bags,2017.0,Casual,Wildcraft Unisex Olive Green Backpack,7119.jpg,Backpacks,Blue,Summer,49.0,3,color_lover,0.26365128,0,51,0.5151515151515151,0.13582035636363635
13151,Men,Apparel,Topwear,2011.0,Casual,Puma Men Jersey Blue Polo Tshirts,13151.jpg,Tshirts,Navy Blue,Summer,34.0,1,budget,0.5593285,1,24,0.24242424242424243,0.13559478787878787
18167,Girls,Apparel,Dress,2011.0,Casual,Doodle Kids Girls Party Frock Purple Dress,18167.jpg,Dresses,Pink,Fall,10.0,2,budget,0.2059089,0,65,0.6565656565656566,0.13519271212121212
37341,Boys,Apparel,Topwear,2008.0,Casual,U.S. Polo Assn. Kids Boys Orange T-shirt,37341.jpg,Tshirts,Blue,Summer,61.0,2,color_lover,0.3036286,0,44,0.4444444444444444,0.13494604444444444
23795,Women,Footwear,Shoes,2012.0,Casual,Clarks Women Black Cocoa Creme Shoes,23795.jpg,Formal Shoes,Black,Summer,63.0,3,color_lover,0.22912973,0,58,0.5858585858585859,0.1342376195959596
31185,Men,Accessories,Accessories,2015.0,Casual,Cabarelli Men Accessory Gift Set,31185.jpg,Accessory Gift Set,Black,Summer,42.0,2,color_lover,0.57102406,1,23,0.23232323232323232,0.13266215535353537
50010,Women,Apparel,Innerwear,2015.0,Casual,Hanes Grey & Pink Contour Bra 83U203,50010.jpg,Bra,White,Summer,64.0,4,budget,0.1536897,0,85,0.8585858585858586,0.13195580303030305
58969,Men,Personal Care,Fragrance,2017.0,Casual,Colour Me Men Blue Perfume,58969.jpg,Deodorant,Blue,Spring,53.0,3,budget,0.28253067,0,46,0.46464646464646464,0.13127687696969695
3728,Women,Apparel,Topwear,2011.0,Sports,Mumbai Indians Womens Match Jersey,3728.jpg,Tshirts,Blue,Summer,41.0,2,fashionista,0.41849035,0,31,0.31313131313131315,0.13104243282828285
31985,Men,Footwear,Shoes,2012.0,Casual,Woodland Men Khaki Shoes,31985.jpg,Casual Shoes,Brown,Summer,25.0,1,color_lover,0.15216354,0,85,0.8585858585858586,0.13064546363636365
35007,Women,Accessories,Stoles,2012.0,Ethnic,Fabindia Women Printed Rust Stole,35007.jpg,Kurtas,Red,Summer,37.0,0,color_lover,0.39903444,0,32,0.32323232323232326,0.1289808290909091
12477,Men,Footwear,Shoes,2012.0,Formal,Clarks Men Leather Brown Formal Shoes,12477.jpg,Casual Shoes,Black,Winter,47.0,2,budget,0.4905621,0,26,0.26262626262626265,0.1288344909090909
49125,Women,Personal Care,Nails,2017.0,Casual,Deborah Shine Tech Ruibes Nail Polish 34,49125.jpg,Nail Polish,Gold,Spring,72.0,1,fashionista,0.19774453,0,64,0.6464646464646465,0.1278348476767677
14501,Men,Footwear,Shoes,2011.0,Casual,Flying Machine Men Casual Grey Casual Shoes,14501.jpg,Casual Shoes,Black,Summer,69.0,1,fashionista,0.34192714,0,37,0.37373737373737376,0.12779095131313134
21567,Men,Footwear,Shoes,2012.0,Casual,Numero Uno Men Casual White Shoes,21567.jpg,Casual Shoes,White,Fall,69.0,2,budget,0.25298235,0,50,0.5050505050505051,0.12776886363636367
15817,Men,Apparel,Innerwear,2016.0,Casual,Facit Men Bicep Tee Olive Innerwear Vest,15817.jpg,Tshirts,Black,Summer,46.0,3,color_lover,0.14792979,0,85,0.8585858585858586,0.12701042575757576
40609,Women,Apparel,Topwear,2012.0,Ethnic,Span Women Floral Printed Pink Kurta,40609.jpg,Kurtas,Red,Summer,69.0,2,color_lover,0.39236382,0,32,0.32323232323232326,0.1268246690909091
57084,Women,Apparel,Bottomwear,2012.0,Casual,Elle Women Blue Skirt,57084.jpg,Shorts,Blue,Summer,64.0,3,fashionista,0.16907722,0,74,0.7474747474747475,0.12638095232323232
9351,Men,Accessories,Socks,2011.0,Casual,Puma Men Sport Pack of 3 Pairs Black Sock,9351.jpg,Socks,Black,Summer,36.0,1,fashionista,0.39078012,0,32,0.32323232323232326,0.12631276606060607
31824,Men,Accessories,Watches,2016.0,Casual,Titan Men Black Dial Watch,31824.jpg,Watches,Black,Winter,32.0,1,color_lover,0.1505508,0,83,0.8383838383838383,0.12621935757575758
29649,Men,Apparel,Topwear,2012.0,Formal,Indigo Nation Men Striped Blue Shirt,29649.jpg,Shirts,Blue,Fall,67.0,2,budget,0.32028356,0,39,0.3939393939393939,0.12617231151515151
59653,Women,Apparel,Saree,2012.0,Ethnic,FNF Green & Pink Evening Wear Sari,59653.jpg,Sarees,Multi,Fall,84.0,6,budget,0.13724807,0,91,0.9191919191919192,0.12615731686868686
37945,Women,Apparel,Topwear,2012.0,Casual,Mineral Women Soild White Tunic,37945.jpg,Tops,White,Summer,36.0,3,budget,0.3282453,0,38,0.3838383838383838,0.12599314545454546
41959,Boys,Apparel,Topwear,2012.0,Casual,Gini and Jony Boys Rugby Green T-shirt,41959.jpg,Tshirts,Blue,Summer,58.0,1,budget,0.15665357,0,79,0.797979797979798,0.12500638414141413
10507,Women,Apparel,Topwear,2011.0,Casual,Flying Machine Women Pink Polo Tshirts,10507.jpg,Tshirts,Black,Summer,45.0,4,color_lover,0.16644306,0,74,0.7474747474747475,0.12441198424242425
22295,Women,Footwear,Shoes,2012.0,Casual,Inc. 5 Women Casual Black Flats,22295.jpg,Flip Flops,Blue,Summer,36.0,2,budget,0.4736259,0,26,0.26262626262626265,0.12438660000000001
21290,Women,Accessories,Eyewear,2016.0,Casual,Allen Solly Women Oversized Sunglasses AS205-C3,21290.jpg,Sunglasses,Black,Winter,21.0,1,fashionista,0.17787644,0,69,0.696969696969697,0.12397448848484849
9870,Men,Apparel,Topwear,2011.0,Casual,Status Quo Men Stripes Pink Tshirts,9870.jpg,Tshirts,Red,Fall,29.0,4,fashionista,0.19787756,0,61,0.6161616161616161,0.12192455717171717
43041,Girls,Apparel,Topwear,2012.0,Casual,Gini and Jony Girls Pink Top,43041.jpg,Tops,White,Summer,17.0,5,budget,0.1223724,0,98,0.98989898989899,0.12113631515151517
18033,Women,Accessories,Bags,2015.0,Casual,Lino Perros Women Solid Brown Handbag,18033.jpg,Handbags,Brown,Winter,45.0,3,budget,0.19657373,0,61,0.6161616161616161,0.12112118717171717
39314,Girls,Apparel,Bottomwear,2012.0,Casual,Gini and Jony Girls Red Skirt,39314.jpg,Skirts,Red,Summer,75.0,3,budget,0.2543736,0,47,0.47474747474747475,0.12076322424242424
20777,Women,Footwear,Shoes,2011.0,Casual,Carlton London Women Classy Gold Sandals,20777.jpg,Heels,Gold,Winter,74.0,2,budget,0.47580653,0,25,0.25252525252525254,0.12015316414141415
34992,Women,Apparel,Saree,2012.0,Ethnic,Fabindia H& Printed Navy Blue Cotton Mull Sari,34992.jpg,Sarees,Black,Fall,64.0,4,fashionista,0.14623965,0,81,0.8181818181818182,0.11965062272727274
26559,Men,Footwear,Shoes,2012.0,Casual,Lee Cooper Men Black Shoes,26559.jpg,Formal Shoes,Black,Summer,68.0,1,color_lover,0.31923947,0,37,0.37373737373737376,0.11931172111111113
21133,Women,Apparel,Topwear,2011.0,Casual,s.Oliver Women Striped Purple Tshirt,21133.jpg,Sweaters,Navy Blue,Fall,57.0,3,budget,0.4538505,0,26,0.26262626262626265,0.11919306060606062
6818,Men,Footwear,Flip Flops,2011.0,Casual,Timberland Men's Grn Thng Red Flip Flop,6818.jpg,Flip Flops,Black,Summer,59.0,2,color_lover,0.28595978,0,41,0.41414141414141414,0.11842778767676768
24274,Men,Apparel,Topwear,2012.0,Casual,Quiksilver Men Basic Navy Blue T-shirt,24274.jpg,Tshirts,Blue,Fall,59.0,3,fashionista,0.36616203,0,32,0.32323232323232326,0.11835540363636365
33451,Women,Accessories,Wallets,2012.0,Casual,Baggit Women Temptation Moly Red Wallet,33451.jpg,Wallets,Brown,Summer,68.0,3,color_lover,0.15583311,0,75,0.7575757575757576,0.11805538636363636
25937,Women,Accessories,Scarves,2012.0,Casual,Femella Women Blue Scarf,25937.jpg,Scarves,Blue,Fall,75.0,6,budget,0.39812198,0,29,0.29292929292929293,0.1166215901010101
37450,Men,Accessories,Belts,2012.0,Casual,Turtle Men Black Belt,37450.jpg,Belts,Black,Summer,41.0,2,color_lover,0.18232657,0,63,0.6363636363636364,0.11602599909090909
24294,Men,Accessories,Socks,2016.0,Casual,Quiksilver Men High Navy Blue Socks,24294.jpg,Socks,Black,Summer,30.0,3,budget,0.30990508,0,37,0.37373737373737376,0.11582311070707071
18902,Unisex,Accessories,Headwear,2011.0,Casual,ADIDAS Originals Unisex Black Cap,18902.jpg,Caps,Black,Fall,71.0,1,budget,0.49746424,0,23,0.23232323232323232,0.1155725002020202
5766,Women,Apparel,Bottomwear,2011.0,Casual,Jealous 21 Women Black Jegging,5766.jpg,Night suits,Navy Blue,Summer,63.0,3,color_lover,0.13298254,0,86,0.8686868686868687,0.11552018626262628
59923,Women,Apparel,Topwear,2012.0,Ethnic,Diva Women Cream Kurta,59923.jpg,Kurtas,White,Summer,53.0,4,color_lover,0.12828739,0,89,0.898989898989899,0.11532906777777778
4054,Men,Apparel,Topwear,2011.0,Casual,Myntra Men's Hard Work Never Killed Anyone Black T-shirt,4054.jpg,Tshirts,Navy Blue,Summer,88.0,3,fashionista,0.20675308,0,55,0.5555555555555556,0.11486282222222223
44923,Men,Apparel,Bottomwear,2012.0,Casual,Jack & Jones Men Blue Jeans,44923.jpg,Jeans,Blue,Fall,64.0,4,budget,0.45466888,0,25,0.25252525252525254,0.11481537373737374
21251,Unisex,Accessories,Bags,2011.0,Casual,Skybags Unisex Red Duffle Bag,21251.jpg,Handbags,Red,Summer,34.0,2,color_lover,0.1452561,0,78,0.7878787878787878,0.1144442
8427,Unisex,Sporting Goods,Sports Equipment,2011.0,Sports,Spalding Unisex Blue Basketball,8427.jpg,Footballs,Blue,Summer,49.0,3,color_lover,0.29657254,0,38,0.3838383838383838,0.11383592444444443
17550,Men,Apparel,Topwear,2011.0,Formal,Mark Taylor Men Red & White Striped Shirt,17550.jpg,Shirts,White,Fall,29.0,4,budget,0.22911394,0,49,0.494949494949495,0.11339982888888889
11755,Women,Apparel,Topwear,2011.0,Casual,Lee Women Solid White Shirts,11755.jpg,Tshirts,White,Summer,69.0,1,color_lover,0.3299968,0,34,0.3434343434343434,0.11333223434343433
35712,Men,Footwear,Shoes,2012.0,Sports,Nike Men Dual Fusion TR III Grey Sports Shoes,35712.jpg,Sports Shoes,White,Summer,47.0,2,color_lover,0.26659945,0,42,0.42424242424242425,0.11310279696969698
15615,Men,Apparel,Topwear,2011.0,Sports,Nike Men Running Red Jerseys,15615.jpg,Tshirts,Red,Summer,22.0,1,budget,0.4133462,0,27,0.2727272727272727,0.1127307818181818
6684,Women,Apparel,Topwear,2011.0,Casual,UCB Women's Pleat At Back Yellow T-shirt,6684.jpg,Tshirts,White,Summer,10.0,3,fashionista,0.16287442,0,68,0.6868686868686869,0.11187333898989898
40261,Men,Apparel,Topwear,2012.0,Casual,Scullers Men Check Purple & Green Shirt,40261.jpg,Shirts,Blue,Summer,26.0,3,fashionista,0.13483275,0,82,0.8282828282828283,0.11167965151515152
51486,Men,Apparel,Bottomwear,2012.0,Casual,Denizen Men Brown Trousers,51486.jpg,Jeans,Blue,Summer,39.0,2,color_lover,0.231818,0,47,0.47474747474747475,0.1100550101010101
26875,Women,Apparel,Topwear,2012.0,Casual,Jealous 21 Women Pink Printed T-shirt,26875.jpg,Tops,White,Summer,56.0,2,color_lover,0.33000413,0,33,0.3333333333333333,0.11000137666666666
51583,Women,Apparel,Bottomwear,2012.0,Casual,Wrangler Women Navy Blue Jeggings,51583.jpg,Jeans,Black,Summer,49.0,1,fashionista,0.30179933,0,36,0.36363636363636365,0.10974521090909091
48772,Women,Accessories,Jewellery,2013.0,Casual,Lucera Women Silver Pendant,48772.jpg,Pendant,Silver,Winter,54.0,2,fashionista,0.12203546,0,89,0.898989898989899,0.10970864585858586
56020,Women,Personal Care,Lips,2017.0,Casual,Colorbar Soft Touch Felin Lipstick 036,56020.jpg,Lipstick,Brown,Spring,10.0,3,budget,0.40221098,0,27,0.2727272727272727,0.10969390363636362
34590,Women,Apparel,Topwear,2012.0,Casual,Tonga Women Printed Red Top,34590.jpg,Tops,Blue,Summer,47.0,4,fashionista,0.1426954,0,76,0.7676767676767676,0.10954394343434343
34856,Men,Footwear,Shoes,2012.0,Casual,Vans Men Classic Slip-On Black Shoes,34856.jpg,Casual Shoes,Black,Summer,58.0,4,fashionista,0.21482657,0,50,0.5050505050505051,0.10849826767676768
10842,Men,Apparel,Topwear,2011.0,Casual,Wrangler Men Celebrate Polo Grey T-Shirt,10842.jpg,Tshirts,Grey,Fall,60.0,3,budget,0.21057379,0,51,0.5151515151515151,0.10847740696969697
5559,Men,Apparel,Topwear,2011.0,Casual,Reebok Men Reversible Blue & Yellow Jacket,5559.jpg,Tshirts,Orange,Summer,65.0,1,budget,0.41266704,0,26,0.26262626262626265,0.10837720242424242
43513,Women,Apparel,Dress,2012.0,Casual,French Connection Women Orange Dress,43513.jpg,Kurtas,Red,Summer,50.0,2,budget,0.44454724,0,24,0.24242424242424243,0.10776902787878788
11951,Men,Footwear,Shoes,2012.0,Casual,Ganuchi Men Blue Shoes,11951.jpg,Casual Shoes,Black,Summer,68.0,2,color_lover,0.34310296,0,31,0.31313131313131315,0.10743628040404041
45655,Men,Apparel,Innerwear,2016.0,Casual,Park Avenue White Brief,45655.jpg,Trunk,White,Summer,91.0,1,color_lover,0.34201804,0,31,0.31313131313131315,0.10709655797979799
15892,Girls,Footwear,Shoes,2013.0,Casual,Warner Bros Tweety Girls Blue and White Casual Shoes,15892.jpg,Casual Shoes,White,Fall,92.0,2,fashionista,0.22047661,0,48,0.48484848484848486,0.1068977503030303
29506,Women,Accessories,Watches,2016.0,Casual,Giordano Women White Dial Watch,29506.jpg,Watches,White,Winter,42.0,2,budget,0.23394153,0,45,0.45454545454545453,0.1063370590909091
50669,Men,Apparel,Loungewear and Nightwear,2018.0,Casual,Chromozome Men Assorted Checked Pyjamas S-5264,50669.jpg,Lounge Pants,Blue,Summer,53.0,2,color_lover,0.2983476,0,35,0.35353535353535354,0.10547642424242423
45037,Men,Accessories,Watches,2016.0,Casual,Maxima Attivo Men White Dial Watch,45037.jpg,Watches,White,Winter,80.0,2,budget,0.3258223,0,32,0.32323232323232326,0.105316298989899
49615,Women,Footwear,Shoes,2015.0,Casual,Catwalk Women Brown Heels,49615.jpg,Heels,Black,Fall,32.0,2,color_lover,0.11927803,0,87,0.8787878787878788,0.10482008696969697
23769,Women,Accessories,Eyewear,2016.0,Casual,Oakley Women Brown Unfaithful Sunglasses,23769.jpg,Sunglasses,Brown,Winter,62.0,2,fashionista,0.1437367,0,72,0.7272727272727273,0.10453578181818182
19578,Women,Apparel,Topwear,2011.0,Casual,United Colors of Benetton Women Solid Purple Top,19578.jpg,Tops,Black,Summer,14.0,2,color_lover,0.35604936,0,29,0.29292929292929293,0.10429728727272727
12405,Men,Accessories,Socks,2016.0,Formal,Reid & Taylor Men Stripes  Navy Blue Socks,12405.jpg,Socks,Grey,Summer,92.0,2,budget,0.2394207,0,43,0.43434343434343436,0.10399080909090909
36699,Men,Personal Care,Fragrance,2017.0,Casual,Hugo Boss Men Perfume,36699.jpg,Perfume and Body Mist,White,Spring,36.0,5,budget,0.1387547,0,74,0.7474747474747475,0.10371563434343435
48387,Men,Apparel,Bottomwear,2012.0,Casual,French Connection Men Blue Jeans,48387.jpg,Jeans,Blue,Summer,22.0,3,color_lover,0.12369678,0,83,0.8383838383838383,0.10370538121212121
43646,Women,Apparel,Dress,2012.0,Casual,ONLY Women Blue Dress,43646.jpg,Tops,Blue,Summer,25.0,2,budget,0.32067996,0,32,0.32323232323232326,0.10365412848484849
14779,Men,Apparel,Topwear,2011.0,Formal,Arrow Men Stripes Green Shirts,14779.jpg,Shirts,Blue,Fall,37.0,5,color_lover,0.2925157,0,35,0.35353535353535354,0.10341464141414142
22877,Men,Footwear,Shoes,2012.0,Casual,Woodland Men Olive Casual Shoes,22877.jpg,Casual Shoes,Brown,Summer,36.0,5,color_lover,0.26251155,0,39,0.3939393939393939,0.1034136409090909
2694,Boys,Apparel,Topwear,2011.0,Casual,Disney Kids Boy's Red Twofur Layered Kidswear,2694.jpg,Tshirts,Red,Summer,62.0,0,fashionista,0.13197704,0,77,0.7777777777777778,0.10264880888888889
16841,Women,Accessories,Eyewear,2016.0,Casual,Idee Women Funky Eyewear Brown Sunglasses,16841.jpg,Sunglasses,Brown,Winter,63.0,2,color_lover,0.24779777,0,41,0.41414141414141414,0.10262331888888888
17028,Men,Footwear,Flip Flops,2013.0,Casual,GAS Men Grey Pine Flip Flops,17028.jpg,Flip Flops,Blue,Fall,10.0,2,color_lover,0.105952375,0,95,0.9595959595959596,0.10167147095959596
56483,Women,Personal Care,Nails,2017.0,,Streetwear Brassy Brown Nail Polish # 67,56483.jpg,Nail Polish,Brown,Spring,73.0,1,color_lover,0.10225698,0,98,0.98989898989899,0.10122408121212122
26801,Men,Apparel,Topwear,2015.0,Formal,Arrow Men Lavender Striped Shirt,26801.jpg,Shirts,Blue,Fall,74.0,3,budget,0.62211627,1,16,0.16161616161616163,0.10054404363636366
17493,Men,Footwear,Flip Flops,2011.0,Casual,Puma Men Red Winglet II Flip Flops,17493.jpg,Flip Flops,Red,Fall,51.0,2,fashionista,0.16267991,0,61,0.6161616161616161,0.10023711626262627
33443,Women,Accessories,Bags,2012.0,Casual,Baggit Women Brown Handbag,33443.jpg,Handbags,Black,Summer,38.0,1,budget,0.16537438,0,60,0.6060606060606061,0.10022689696969697
5772,Women,Apparel,Topwear,2011.0,Casual,Jealous 21 Women's Purple Graphic Top,5772.jpg,Tops,White,Summer,23.0,3,budget,0.32965246,0,30,0.30303030303030304,0.09989468484848485
26589,Men,Footwear,Shoes,2012.0,Sports,Puma Men Powercat Black Sports Shoes,26589.jpg,Sports Shoes,Black,Summer,86.0,3,color_lover,0.10395556,0,95,0.9595959595959596,0.09975533535353535
50955,Women,Apparel,Bottomwear,2011.0,Casual,Lee Womens Blue Roxy Fit Jeans,50955.jpg,Jeans,White,Fall,34.0,3,color_lover,0.15896703,0,62,0.6262626262626263,0.0995551096969697
26958,Women,Apparel,Topwear,2012.0,Casual,Jealous 21 Women Teal Shirt,26958.jpg,Tops,Blue,Summer,65.0,2,fashionista,0.44751176,0,22,0.2222222222222222,0.09944705777777776
1860,Men,Apparel,Topwear,2011.0,Casual,Inkfruit Mens Shiva T-shirt,1860.jpg,Tshirts,Grey,Summer,82.0,6,budget,0.15089926,0,65,0.6565656565656566,0.09907527171717172
9774,Men,Apparel,Topwear,2011.0,Casual,ADIDAS Men Co Graphic White Tshirts,9774.jpg,Tshirts,White,Summer,43.0,3,color_lover,0.14320679,0,68,0.6868686868686869,0.09836425979797979
36673,Women,Accessories,Bags,2012.0,Casual,Paridhan Women Purple Handbag,36673.jpg,Handbags,Red,Summer,71.0,1,color_lover,0.21143062,0,46,0.46464646464646464,0.0982404901010101
3432,Men,Apparel,Topwear,2011.0,Casual,Myntra Men's Everyone Entitled Black T-shirt,3432.jpg,Tshirts,Blue,Summer,37.0,6,budget,0.14264958,0,68,0.6868686868686869,0.09798152969696969
40290,Unisex,Footwear,Flip Flops,2012.0,Casual,Warner Bros Kids Unisex Turquoise Blue Flip Flops,40290.jpg,Flip Flops,Pink,Summer,13.0,4,color_lover,0.24250239,0,40,0.40404040404040403,0.09798076363636364
4915,Women,Apparel,Topwear,2011.0,Casual,Gini and Jony Girl's Vollie White Kidswear,4915.jpg,Tshirts,White,Summer,65.0,3,color_lover,0.27707565,0,35,0.35353535353535354,0.09795603787878789
19074,Women,Apparel,Topwear,2011.0,Ethnic,W Women Thread Work Off White Kurta,19074.jpg,Kurtas,Cream,Summer,47.0,3,color_lover,0.23057318,0,42,0.42424242424242425,0.09781892484848484
25441,Men,Footwear,Shoes,2012.0,Casual,Nike Men Elite Blue Shoes,25441.jpg,Casual Shoes,Blue,Fall,24.0,4,color_lover,0.10634819,0,91,0.9191919191919192,0.09775439686868687
16088,Men,Accessories,Eyewear,2016.0,Casual,M tv Men My Fab Eyewear Black Sunglasses,16088.jpg,Sunglasses,Black,Winter,13.0,0,fashionista,0.2932195,0,33,0.3333333333333333,0.09773983333333333
54514,Men,Footwear,Shoes,2012.0,Casual,F Sports Men White Rodeo Shoes,54514.jpg,Casual Shoes,White,Summer,10.0,0,fashionista,0.4362345,0,22,0.2222222222222222,0.096941
16298,Men,Apparel,Topwear,2011.0,Casual,Peter England Men Check Navy Blue Shirt,16298.jpg,Shirts,Blue,Fall,76.0,5,fashionista,0.11416775,0,84,0.8484848484848485,0.09686960606060606
29131,Women,Accessories,Eyewear,2016.0,Casual,Vogue Women Black Sunglasses,29131.jpg,Sunglasses,Black,Winter,10.0,0,fashionista,0.3549881,0,27,0.2727272727272727,0.09681493636363635
31325,Women,Apparel,Topwear,2012.0,Ethnic,Aurelia Women Printed Purple Kurta,31325.jpg,Kurtas,Green,Fall,70.0,2,budget,0.5032131,1,19,0.1919191919191919,0.0965762515151515
52132,Boys,Apparel,Topwear,2012.0,Casual,Doodle Boys White Striped T-Shirt,52132.jpg,Tshirts,Red,Summer,83.0,3,fashionista,0.1382576,0,69,0.696969696969697,0.09636135757575759
34268,Women,Apparel,Topwear,2012.0,Ethnic,Fabindia Women Printed Purple Dupatta,34268.jpg,Dupatta,Brown,Fall,53.0,1,budget,0.4125547,0,23,0.23232323232323232,0.09584604141414141
12502,Men,Apparel,Topwear,2011.0,Casual,United Colors of Benetton Men Short Red Tshirts,12502.jpg,Tshirts,Red,Fall,77.0,4,budget,0.25420976,0,37,0.37373737373737376,0.09500768808080809
7128,Women,Apparel,Bottomwear,2011.0,Casual,Urban Yoga Women Bottom Black Track Pant,7128.jpg,Track Pants,Black,Summer,42.0,5,fashionista,0.09591209,0,98,0.98989898989899,0.09494328101010102
3645,Men,Footwear,Shoes,2011.0,Casual,Fila Men's Maverick HI Black Red Canvas Shoe,3645.jpg,Casual Shoes,White,Fall,36.0,5,color_lover,0.102939546,0,91,0.9191919191919192,0.09462119884848486
3329,Men,Apparel,Topwear,2011.0,Sports,KXIP Boys Fangear Tee,3329.jpg,Tshirts,Red,Summer,40.0,4,color_lover,0.1243529,0,75,0.7575757575757576,0.09420674242424243
3150,Men,Footwear,Shoes,2010.0,Sports,Nike Men's Lunarswift Black Shoe,3150.jpg,Sports Shoes,Black,Summer,42.0,3,color_lover,0.14782721,0,63,0.6363636363636364,0.09407186090909089
40468,Men,Footwear,Shoes,2012.0,Casual,Fila Men Rockford Black Shoes,40468.jpg,Casual Shoes,Black,Fall,51.0,3,color_lover,0.11747519,0,79,0.797979797979798,0.09374282838383838
3478,Men,Apparel,Topwear,2010.0,Sports,ADIDAS Men's White Universal Red Stripe T-shirt,3478.jpg,Tshirts,White,Summer,23.0,0,budget,0.4631069,0,20,0.20202020202020202,0.09355694949494948
57658,Women,Personal Care,Nails,2017.0,Casual,Lotus Herbals Pure White Nail Polish 81,57658.jpg,Nail Polish,Silver,Spring,58.0,1,fashionista,0.13995102,0,66,0.6666666666666666,0.09330068
58988,Women,Personal Care,Fragrance,2017.0,Casual,Cavallini Women Deo,58988.jpg,Deodorant,Green,Spring,56.0,1,budget,0.3838232,0,24,0.24242424242424243,0.09304804848484848
17270,Men,Apparel,Topwear,2011.0,Casual,U.S. Polo Assn. Men Black Polo Tshirt,17270.jpg,Tshirts,Black,Fall,59.0,3,budget,0.30595124,0,30,0.30303030303030304,0.09271249696969698
16324,Men,Apparel,Topwear,2011.0,Casual,Peter England Men Printed Navy Blue TShirt,16324.jpg,Tshirts,Blue,Fall,68.0,4,color_lover,0.16288447,0,56,0.5656565656565656,0.0921366698989899
52972,Women,Apparel,Saree,2012.0,Ethnic,FNF Multi Coloured Sari,52972.jpg,Sarees,Red,Fall,50.0,0,fashionista,0.14154212,0,64,0.6464646464646465,0.09150197656565658
58487,Men,Accessories,Wallets,2016.0,Casual,Fossil Men Brown Wallet,58487.jpg,Wallets,Brown,Summer,35.0,3,budget,0.36183766,0,25,0.25252525252525254,0.09137314646464648
25204,Women,Accessories,Bags,2015.0,Casual,Lino Perros Women Leatherette Light Brown Handbag,25204.jpg,Handbags,Black,Winter,18.0,0,color_lover,0.17358015,0,52,0.5252525252525253,0.09117341212121212
22255,Women,Footwear,Shoes,2012.0,Casual,Inc. 5 Women Casual Green Flats,22255.jpg,Flip Flops,Blue,Summer,71.0,3,color_lover,0.27105564,0,33,0.3333333333333333,0.09035188
57424,Women,Apparel,Topwear,2015.0,Casual,Angry Birds Women Charcoal T-shirt,57424.jpg,Tshirts,Blue,Summer,46.0,3,color_lover,0.17869708,0,50,0.5050505050505051,0.09025105050505051
8389,Men,Apparel,Topwear,2011.0,Sports,ADIDAS Men  Red Polo Tshirts,8389.jpg,Tshirts,Black,Summer,61.0,2,color_lover,0.28582555,0,31,0.31313131313131315,0.0895009297979798
36835,Men,Footwear,Shoes,2012.0,Sports,Nike Men Lunarglide Grey Sports Shoes,36835.jpg,Sports Shoes,Black,Summer,71.0,6,color_lover,0.097311184,0,91,0.9191919191919192,0.08944765397979798
29548,Men,Apparel,Topwear,2012.0,Casual,Classic Polo Men Printed Navy Blue T-shirt,29548.jpg,Tshirts,Navy Blue,Summer,31.0,2,fashionista,0.10416295,0,85,0.8585858585858586,0.08943283585858586
